area,source,year,common_name,sex,age,length,weight,gear
GOA,RACEBASE,2009,rougheye rockfish,M,14,44,1.382,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,29,50,2.04,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,43,51,1.968,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,15,38,0.944,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,39,0.938,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,48,56,3.118,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,30,44,1.274,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,35,52,2.332,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,62,54,2.652,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,75,55,2.502,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,75,57,2.958,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,24,39,0.784,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,42,1.2,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,48,2.044,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,38,1.072,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,18,42,1.106,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,44,1.416,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,24,52,2.122,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,30,49,1.796,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,36,0.664,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,33,33,0.52,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,37,0.756,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,34,51,1.834,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,23,47,1.502,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,36,45,1.468,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,32,0.5,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,45,43,1.114,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,26,46,1.416,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,38,54,2.34,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,51,55,2.49,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,20,46,1.412,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,72,54,2.388,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,52,50,1.984,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,18,45,1.498,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,31,51,1.992,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,15,47,1.38,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,48,56,2.624,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,75,53,2.232,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,18,38,0.772,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,25,48,1.834,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,12,27,0.25,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,42,1.122,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,13,41,1.052,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,24,0.183,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,85,52,2.192,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,22,49,1.936,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,9,36,0.726,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,10,38,0.954,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,40,1.174,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,9,35,0.692,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,7,33,0.562,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,31,0.488,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,6,30,0.428,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,10,32,0.504,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,37,0.844,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,32,0.508,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,27,0.312,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,38,0.944,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,28,0.336,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,36,0.774,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,6,21,0.13,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,29,0.396,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,30,0.448,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,4,19,0.11,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,40,1.09,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,38,1.01,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,25,0.252,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,9,34,0.646,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,10,37,0.878,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,28,0.368,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,3,13,0.032,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,31,0.544,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,42,1.264,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,6,25,0.25,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,6,26,0.254,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,17,44,1.75,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,14,45,1.534,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,33,0.608,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,41,1.25,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,9,37,0.776,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,25,0.254,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,16,34,0.614,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,6,27,0.316,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,6,22,0.188,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,5,17,0.068,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,13,43,1.502,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,40,1.274,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,29,0.4,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,6,32,0.538,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,26,0.308,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,6,22,0.18,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,41,1.142,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,17,48,1.794,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,46,56,2.592,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,45,1.434,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,26,51,2.032,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,38,0.852,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,15,47,1.754,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,45,1.37,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,16,43,1.248,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,43,54,2.23,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,48,1.59,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,51,46,1.298,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,42,1.112,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,31,0.418,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,41,1.13,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,44,1.396,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,31,49,1.862,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,42,52,2.006,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,18,49,1.804,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,25,0.226,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,38,0.952,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,11,40,1.104,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,37,54,2.298,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,43,1.392,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,42,1.188,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,44,1.476,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,46,1.574,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,24,47,1.674,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,39,0.992,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,51,2.022,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,40,1.01,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,21,50,1.952,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,10,43,1.28,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,44,1.346,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,40,43,1.184,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,32,48,1.756,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,40,1.048,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,47,44,1.334,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,26,39,0.79,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,23,49,1.786,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,33,44,1.282,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,25,49,1.622,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,22,47,1.42,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,55,51,2.182,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,18,45,1.4,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,32,53,2.208,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,49,50,1.908,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,36,46,1.434,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,46,54,2.94,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,33,48,1.7,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,35,55,2.224,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,33,53,2.094,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,47,1.604,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,21,51,2.252,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,44,56,2.84,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,66,54,2.574,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,46,52,2.254,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,61,55,2.634,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,17,48,1.87,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,37,0.812,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,31,0.484,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,5,25,0.274,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,5,24,0.218,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,32,0.63,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,16,35,0.77,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,28,0.326,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,41,1.148,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,40,1.128,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,16,44,1.636,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,32,0.55,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,6,25,0.24,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,6,27,0.342,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,23,42,1.264,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,33,0.59,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,5,19,0.104,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,39,0.998,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,28,45,1.424,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,32,0.518,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,3,8,0.006,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,22,0.168,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,17,0.07,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,22,41,1.15,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,30,0.4,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,14,22,0.16,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,25,40,1.012,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,26,35,0.67,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,30,49,1.844,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,19,42,1.112,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,18,0.08,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,16,0.05,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,17,28,0.318,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,21,27,0.284,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,21,0.146,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,19,0.09,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,18,23,0.184,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,16,26,0.268,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,25,44,1.584,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,25,37,0.754,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,22,30,0.37,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,25,39,0.952,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,19,31,0.459,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,15,0.05,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,20,27,0.306,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,20,34,0.606,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,17,36,0.67,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,13,22,0.154,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,8,16,0.054,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,22,28,0.338,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,21,32,0.488,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,10,17,0.094,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,14,0.032,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,3,7,0.002,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,20,26,0.226,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,15,19,0.086,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,17,29,0.344,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,14,21,0.124,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,19,28,0.33,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,U,5,12,0.02,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,U,9,15,0.036,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,U,7,14,0.03,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,U,7,13,0.024,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,16,32,0.442,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,14,22,0.14,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,19,30,0.406,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,12,15,0.046,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,21,42,1.106,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,19,0.084,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,18,0.066,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,15,23,0.17,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,16,27,0.276,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,11,17,0.07,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,28,0.29,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,13,22,0.142,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,8,16,0.054,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,19,35,0.642,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,12,23,0.162,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,12,17,0.064,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,17,32,0.448,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,24,42,1.09,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,13,25,0.22,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,20,36,0.71,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,7,15,0.038,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,14,0.036,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,F,7,18,0.078,AFSC bottom trawl survey
GOA,RACEBASE,2009,rougheye rockfish,M,9,25,0.218,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,18,48,1.768,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,12,41,1.102,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,16,42,1.234,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,13,42,1.3,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,10,38,0.814,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,13,48,1.72,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,49,40,0.964,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,45,48,1.83,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,13,43,1.136,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,40,53,3.02,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,15,45,1.53,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,21,48,1.874,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,35,46,1.708,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,43,45,1.278,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,32,42,1.17,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,28,40,0.93,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,43,43,1.284,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,60,56,3.194,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,53,45,1.436,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,40,47,1.722,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,41,43,1.468,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,10,20,0.11,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,11,23,0.164,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,8,21,0.114,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,12,25,0.212,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,83,53,2.316,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,32,38,0.832,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,M,52,47,1.76,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,46,49,2.414,AFSC bottom trawl survey
AI,RACEBASE,2010,rougheye rockfish,F,12,29,0.344,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,13,36,0.672,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,13,41,1.066,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,14,35,0.618,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,16,42,1.252,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,8,36,0.68,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,9,35,0.766,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,8,33,0.552,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,8,27,0.316,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,35,45,1.594,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,11,42,1.264,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,10,32,0.466,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,13,35,0.646,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,8,33,0.564,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,12,44,1.458,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,12,45,1.694,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,10,35,0.61,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,11,40,1.022,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,11,42,1.29,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,11,38,0.898,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,11,35,0.61,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,4,19,0.102,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,7,29,0.366,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,8,31,0.458,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,7,31,0.434,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,11,41,1.02,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,18,39,0.93,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,11,35,0.63,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,11,44,1.406,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,14,43,1.28,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,12,40,0.982,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,10,35,0.604,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,17,38,0.848,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,9,32,0.538,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,F,8,36,0.776,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,10,36,0.756,AFSC bottom trawl survey
BS,RACEBASE,2010,rougheye rockfish,M,9,28,0.362,AFSC bottom trawl survey
